Year,Region,MPA_Group,Type,Designation,Line,Area,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone,Shannon.diversity,Species.richness,Pielou.evenness
2008,Central,Point Lobos,SMR,MPA,160,987.29,0,0,0,131,0,0,0,0,0,0,0,32,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,4,0,28,0,0,1,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,149,63,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962367533,17,0.692629638
2008,Central,Point Lobos,SMR,MPA,180,946.37,0,0,0,111,20,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,128.8,0,38,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,18,0,0,0,0,0,0,0,15,0,0,0,184,74,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2.20822667,23,0.704267499
2008,Central,Point Lobos,SMR,MPA,210,894.1,0,0,0,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.102649226,16,0.758370403
2008,Central,Point Lobos,SMR,MPA,220,1261.42,0,0,0,99,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,410.2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1.316389172,15,0.486102204
2008,Central,Point Lobos,SMR,MPA,240,1054.26,0,0,0,14,10,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,133,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,0,5,0,0,0,44,11,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984984096,17,0.700612292
2008,Central,Point Lobos,SMR,MPA,320,1137.38,0,0,1,76,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,52,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2.056010397,15,0.75922167
2008,Central,Point Lobos,SMR,MPA,360,1276.48,0,0,0,14,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,0,8,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.075225153,14,0.786350918
2008,Central,Point Lobos,SMR,MPA,400,1086.02,0,0,0,8,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.007662932,11,0.837260474
2008,Central,Point Lobos,SMR,MPA,450,1306.64,0,0,0,12,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,8,0,11,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,32,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.596414365,18,0.552321465
2008,Central,Point Lobos,SMR,MPA,660,1027.46,0,0,0,12,9,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,12,0,0,7,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,188.9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,280,50,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607566701,21,0.528019331
2008,Central,Point Lobos,SMR,MPA,720,1258.51,0,0,0,50,46,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,78,0,88,0,0,0,0,1,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,31,0,0,0,0,0,0,0,5,0,0,0,144.8,23,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.172205162,25,0.674833476
2008,Central,Point Lobos,SMR,MPA,90,950.91,0,0,0,152,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,4,0,0,0,157.2,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.587760645,15,0.586311378
2008,Central,Point Lobos,SMR,MPA,940,1276.29,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,79,0,10,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,336.8,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152005478,17,0.406607388
2008,Central,Point Lobos,SMR,MPA,980,1247.2,0,0,0,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,581.1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534759016,8,0.257164727
2016,Central,Point Lobos,Reference,Reference,1070,800.18,0,0,0,2,0,0,0,0,0,0,0,2,0,0,45,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,7,0,1,0,0,0,0,0,4,0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873957184,15,0.691994994
2016,Central,Point Lobos,Reference,Reference,1280,695.06,0,0,1,2,1,0,0,0,0,0,0,16,0,0,85,0,0,0,0,8,0,0,0,0,1,0,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,120,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,142,1,0,0,0,0,0,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,0,0,1,0,1509.1,0,0,0,1.138241634,28,0.341588168
2016,Central,Point Lobos,Reference,Reference,1490,619.1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,153,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,333,0,0,0,1.415462489,14,0.53635155
2016,Central,Point Lobos,Reference,Reference,20,648.86,0,0,0,119,0,0,0,0,0,0,0,102,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562,0,2,3,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.06305636,16,0.383416535
2016,Central,Point Lobos,Reference,Reference,230,706.19,0,0,0,42,0,0,0,0,0,0,0,114,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,1,75,0,7,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,16,61,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.179263162,19,0.740128485
2016,Central,Point Lobos,Reference,Reference,440,724.41,0,0,0,4,0,0,0,0,0,0,0,33,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,35,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,88,304,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.699338462,17,0.599791917
2016,Central,Point Lobos,Reference,Reference,650,913.12,0,0,0,2,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,78,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.820822924,13,0.709886501
2016,Central,Point Lobos,Reference,Reference,860,708.98,0,0,0,0,0,0,0,0,0,0,0,24,0,0,53,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,81,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.992497085,15,0.73576815
2016,Central,Point Lobos,SMR,MPA,100,610.17,0,0,0,116,0,0,0,0,0,0,0,39,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,68,0,2,127,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,90,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12824119,17,0.751175761
2016,Central,Point Lobos,SMR,MPA,1080,685.5,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.863080544,9,0.847924497
2016,Central,Point Lobos,SMR,MPA,1140,659.82,0,0,1,8,0,0,0,0,0,0,0,6,0,0,94,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,127,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1.622328578,18,0.561287168
2016,Central,Point Lobos,SMR,MPA,1320,714.63,0,0,1,11,0,0,0,0,0,0,0,1,0,0,137,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,52,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,151.5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1.673220524,18,0.578894573
2016,Central,Point Lobos,SMR,MPA,180,659.27,0,0,0,57,0,0,0,0,0,0,0,16,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,273,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722380024,14,0.652649719
2016,Central,Point Lobos,SMR,MPA,240,832.22,0,0,0,89,0,0,0,0,0,0,0,35,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.4,0,5,0,0,0,0,0,0,0,4,0,0,0,69,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.154043314,17,0.760282779
2016,Central,Point Lobos,SMR,MPA,260,660.04,0,0,0,38,1,0,0,0,0,0,0,151,0,0,96,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,87,0,35,0,1,0,0,0,0,0,9,0,1,0,1027.3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1.702827192,23,0.543080955
2016,Central,Point Lobos,SMR,MPA,340,658.53,0,0,0,26,0,0,0,0,0,0,0,5,0,0,43,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,1,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,0,0,0,2.13341296,18,0.738110229
2016,Central,Point Lobos,SMR,MPA,420,796.42,0,0,0,22,0,0,0,0,0,0,0,34,0,0,97,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,43,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,224.8,0,0,0,0,0,0,0,0,0,11,0,0,0,262,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967158607,19,0.668092842
2016,Central,Point Lobos,SMR,MPA,590,87.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
2016,Central,Point Lobos,SMR,MPA,60,794.36,0,0,0,154,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278892239,15,0.472255735
2016,Central,Point Lobos,SMR,MPA,600,836.16,0,0,0,19,1,0,0,0,0,0,0,5,0,0,115,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,27,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,168,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.861960707,16,0.67156037
